d_week_seq1|r1|r2|r3|r4|r5|r6|round((sat_sales1 / sat_sales2), 2)
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5299|1.06|0.96|0.99|1.07|0.97|1.09|1.04
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5300|0.45|0.45|1.05|0.97|1.0|0.57|0.42
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5301|1.03|1.0|0.43|0.45|0.8|1.0|1.09
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5302|1.0|0.99|0.98|1.03|1.0|1.04|1.04
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5303|1.02|1.03|0.98|0.98|1.02|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5304|1.0|1.02|1.01|1.02|0.99|0.97|1.01
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5305|1.03|0.98|1.04|0.97|1.01|0.99|1.0
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5306|1.01|1.02|0.99|0.99|1.01|0.97|0.99
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
5307|0.95|0.98|0.97|1.04|1.03|0.97|1.02
