brand_id|brand|t_hour|t_minute|ext_price
5001002|"amalgscholar #2"|19|45|208.18
10012004|"importoamalgamalg #4"|17|58|208.00
8016001|"corpmaxi #1"|18|26|207.48
4002001|"importoedu pack #1"|17|28|207.46
7014002|"edu packnameless #2"|8|26|207.36
7015009|"scholarnameless #9"|9|23|207.27
10004008|"edu packunivamalg #8"|17|42|207.06
8005003|"scholarnameless #3"|9|10|207.00
9003011|"exportimaxi #11"|18|42|206.54
1003001|"exportiamalg #1"|19|53|206.40
7011008|"amalgnameless #8"|7|40|206.31
9002008|"importomaxi #8"|18|6|205.87
7014001|"edu packnameless #1"|18|29|205.85
7004009|"edu packbrand #9"|17|58|205.65
1001002|"amalgamalg #2"|8|9|205.41
3002002|"importoexporti #2"|19|28|205.29
8004001|"edu packnameless #1"|6|1|205.20
4002002|"importoedu pack #2"|18|56|205.19
6011003|"amalgbrand #3"|17|4|205.16
2003002|"exportiimporto #2"|18|35|204.92
2003002|"exportiimporto #2"|9|34|204.75
4002001|"importoedu pack #1"|17|46|204.75
6009004|"maxicorp #4"|18|40|204.45
4002001|"importoedu pack #1"|17|4|204.00
3002002|"importoexporti #2"|19|23|203.68
7016005|"corpnameless #5"|18|18|203.64
8003009|"exportinameless #9"|18|9|203.40
4001001|"amalgedu pack #1"|18|22|203.04
2004001|"edu packimporto #1"|19|37|203.01
1001001|"amalgamalg #1"|9|42|202.80
8009009|"maxinameless #9"|17|50|202.32
6004003|"edu packcorp #3"|8|57|201.96
3004001|"edu packexporti #1"|8|0|201.53
2001002|"amalgimporto #2"|9|54|201.39
4002002|"importoedu pack #2"|18|4|201.32
7002003|"importobrand #3"|17|23|201.00
7003002|"exportibrand #2"|17|16|200.64
10012004|"importoamalgamalg #4"|9|22|200.60
7010009|"univnameless #9"|9|55|200.00
6011001|"amalgbrand #1"|8|57|199.20
8013007|"exportimaxi #7"|17|23|199.20
8003003|"exportinameless #3"|17|23|198.90
10005013|"scholarunivamalg #13"|19|21|198.72
5002002|"importoscholar #2"|17|2|198.52
8015003|"scholarmaxi #3"|6|5|198.03
1003001|"exportiamalg #1"|9|33|198.00
8016009|"corpmaxi #9"|17|0|198.00
10012006|"importoamalgamalg #6"|17|58|198.00
9005009|"scholarmaxi #9"|8|5|197.58
7004007|"edu packbrand #7"|9|57|197.45
1001001|"amalgamalg #1"|17|32|196.98
7003009|"exportibrand #9"|19|51|196.70
1001002|"amalgamalg #2"|18|30|196.65
6011007|"amalgbrand #7"|6|39|196.15
5003001|"exportischolar #1"|8|18|196.08
2003001|"exportiimporto #1"|17|19|195.84
5003002|"exportischolar #2"|19|17|195.84
4002002|"importoedu pack #2"|9|27|195.80
7016001|"corpnameless #1"|17|20|195.69
10008002|"namelessunivamalg #2"|8|5|195.39
9012008|"importounivamalg #8"|19|6|194.70
4001002|"amalgedu pack #2"|8|2|194.68
5001002|"amalgscholar #2"|17|14|194.13
2004002|"edu packimporto #2"|19|43|193.90
6001007|"amalgcorp #7"|18|35|193.70
8007001|"brandnameless #1"|7|40|193.68
4003001|"exportiedu pack #1"|17|31|193.55
10007012|"brandunivamalg #12"|17|59|193.45
9009002|"maximaxi #2"|9|20|193.10
9009002|"maximaxi #2"|19|17|193.00
6005001|"scholarcorp #1"|18|19|192.80
9004008|"edu packmaxi #8"|19|34|192.78
10014001|"edu packamalgamalg #1"|8|4|192.78
5004001|"edu packscholar #1"|8|53|192.72
10004015|"edu packunivamalg #15"|18|18|192.50
4001002|"amalgedu pack #2"|17|36|192.45
6001007|"amalgcorp #7"|19|43|192.25
6010006|"univbrand #6"|17|19|192.24
2004002|"edu packimporto #2"|19|11|192.02
7006008|"corpbrand #8"|6|3|191.80
10009001|"maxiunivamalg #1"|17|47|191.70
10011009|"amalgamalgamalg #9"|19|4|191.66
9001011|"amalgmaxi #11"|18|11|191.36
8006008|"corpnameless #8"|9|24|191.24
10008002|"namelessunivamalg #2"|19|32|191.10
6001007|"amalgcorp #7"|9|38|191.07
3004002|"edu packexporti #2"|8|51|190.80
5003001|"exportischolar #1"|8|59|190.80
8005003|"scholarnameless #3"|19|2|190.80
4001002|"amalgedu pack #2"|17|23|190.68
9013002|"exportiunivamalg #2"|17|46|190.44
5004002|"edu packscholar #2"|7|30|190.12
7001005|"amalgbrand #5"|18|29|189.70
1003002|"exportiamalg #2"|17|46|189.60
1003001|"exportiamalg #1"|17|17|189.50
8005009|"scholarnameless #9"|18|10|189.20
9009002|"maximaxi #2"|19|35|189.10
1002002|"importoamalg #2"|8|45|189.06
10016008|"corpamalgamalg #8"|17|43|187.75
6014007|"edu packbrand #7"|9|10|187.66
9015003|"scholarunivamalg #3"|17|47|187.62
3002001|"importoexporti #1"|18|50|187.32
10012017|"importoamalgamalg #17"|19|55|187.10
7014001|"edu packnameless #1"|17|27|186.80
6016003|"corpbrand #3"|9|10|186.75
7008006|"namelessbrand #6"|18|15|186.66
3001002|"amalgexporti #2"|17|45|186.52
4002002|"importoedu pack #2"|18|9|186.30
6012007|"importobrand #7"|9|56|186.02
6003003|"exporticorp #3"|19|10|186.00
4002001|"importoedu pack #1"|17|37|185.82
6016003|"corpbrand #3"|18|30|185.52
4001001|"amalgedu pack #1"|18|53|185.33
4003001|"exportiedu pack #1"|17|56|185.12
7015009|"scholarnameless #9"|8|37|185.10
6010005|"univbrand #5"|8|27|184.73
1002001|"importoamalg #1"|9|23|184.60
7016001|"corpnameless #1"|8|41|183.90
5004002|"edu packscholar #2"|19|31|183.83
7006003|"corpbrand #3"|7|36|183.60
2002001|"importoimporto #1"|19|47|183.38
2001002|"amalgimporto #2"|17|52|183.36
2002001|"importoimporto #1"|19|34|183.30
2004002|"edu packimporto #2"|19|25|183.24
7014002|"edu packnameless #2"|19|36|182.52
9006011|"corpmaxi #11"|9|55|182.40
4004001|"edu packedu pack #1"|7|19|182.25
8009009|"maxinameless #9"|6|3|182.20
7012009|"importonameless #9"|7|41|181.50
10010013|"univamalgamalg #13"|9|1|181.17
7008007|"namelessbrand #7"|18|20|181.07
8001004|"amalgnameless #4"|18|33|181.02
7016005|"corpnameless #5"|17|56|180.88
4001001|"amalgedu pack #1"|17|37|180.85
8016009|"corpmaxi #9"|8|41|180.84
8012001|"importomaxi #1"|17|50|180.81
7009003|"maxibrand #3"|17|2|180.70
2001002|"amalgimporto #2"|19|37|180.67
7002009|"importobrand #9"|17|7|180.60
5004002|"edu packscholar #2"|18|1|180.48
9003005|"exportimaxi #5"|18|28|180.48
10010007|"univamalgamalg #7"|8|58|180.32
9013002|"exportiunivamalg #2"|19|2|180.00
2003002|"exportiimporto #2"|19|1|179.99
5002001|"importoscholar #1"|17|3|179.85
10015004|"scholaramalgamalg #4"|9|5|179.70
3002001|"importoexporti #1"|17|23|179.56
9003005|"exportimaxi #5"|17|6|179.52
5004001|"edu packscholar #1"|19|52|178.74
6001001|"amalgcorp #1"|9|6|178.40
9007009|"brandmaxi #9"|18|47|178.00
3004001|"edu packexporti #1"|17|47|177.54
1001002|"amalgamalg #2"|18|52|177.32
5003001|"exportischolar #1"|19|40|177.12
1002001|"importoamalg #1"|18|15|176.80
9014008|"edu packunivamalg #8"|9|33|176.55
9009005|"maximaxi #5"|17|3|176.36
7009003|"maxibrand #3"|6|53|176.22
9013011|"exportiunivamalg #11"|18|37|175.96
5002002|"importoscholar #2"|17|8|175.36
9015011|"scholarunivamalg #11"|9|26|175.07
10013015|"exportiamalgamalg #15"|8|40|174.80
9014011|"edu packunivamalg #11"|19|25|174.72
6001007|"amalgcorp #7"|7|23|174.24
9001008|"amalgmaxi #8"|19|21|174.16
8014004|"edu packmaxi #4"|19|48|173.88
7013001|"exportinameless #1"|18|3|173.80
10009006|"maxiunivamalg #6"|18|49|173.70
10005001|"scholarunivamalg #1"|18|45|173.44
8001004|"amalgnameless #4"|19|40|173.34
8016006|"corpmaxi #6"|17|30|173.29
4002002|"importoedu pack #2"|17|53|173.25
7004009|"edu packbrand #9"|9|14|173.25
3003002|"exportiexporti #2"|9|23|173.16
6002001|"importocorp #1"|18|42|173.00
4003002|"exportiedu pack #2"|19|39|172.49
9001003|"amalgmaxi #3"|6|56|172.20
8005010|"scholarnameless #10"|7|59|172.04
7013009|"exportinameless #9"|6|46|171.70
8001007|"amalgnameless #7"|19|53|171.60
9006011|"corpmaxi #11"|8|56|171.39
7004007|"edu packbrand #7"|19|38|171.27
5001001|"amalgscholar #1"|17|20|171.20
4004001|"edu packedu pack #1"|18|52|171.01
7001004|"amalgbrand #4"|17|25|171.00
4004002|"edu packedu pack #2"|17|19|170.94
7010004|"univnameless #4"|18|3|170.52
10003008|"exportiunivamalg #8"|17|31|170.52
10008015|"namelessunivamalg #15"|18|59|170.37
7007005|"brandbrand #5"|17|3|170.30
3004001|"edu packexporti #1"|7|11|169.56
6008005|"namelesscorp #5"|9|42|169.56
7015009|"scholarnameless #9"|7|40|169.48
8008007|"namelessnameless #7"|9|24|169.38
4003002|"exportiedu pack #2"|7|18|169.26
7001008|"amalgbrand #8"|17|26|169.26
5004002|"edu packscholar #2"|17|44|168.98
3003002|"exportiexporti #2"|17|54|168.86
7004006|"edu packbrand #6"|17|28|168.84
5004001|"edu packscholar #1"|9|52|168.70
8009009|"maxinameless #9"|17|36|168.70
2003002|"exportiimporto #2"|17|14|168.64
9010009|"univunivamalg #9"|19|30|168.56
9009002|"maximaxi #2"|8|46|168.21
4002001|"importoedu pack #1"|18|43|168.14
7013007|"exportinameless #7"|18|25|168.02
1001001|"amalgamalg #1"|17|50|167.90
5004002|"edu packscholar #2"|18|12|167.88
9016002|"corpunivamalg #2"|9|16|167.75
9003005|"exportimaxi #5"|8|58|167.68
8009005|"maxinameless #5"|9|41|167.36
10015004|"scholaramalgamalg #4"|8|26|167.12
2004002|"edu packimporto #2"|6|42|166.87
5002001|"importoscholar #1"|18|21|166.87
5004002|"edu packscholar #2"|17|34|166.56
1004001|"edu packamalg #1"|19|15|166.46
6005001|"scholarcorp #1"|7|1|166.06
10009017|"maxiunivamalg #17"|7|57|165.88
7002008|"importobrand #8"|18|55|165.76
7015007|"scholarnameless #7"|17|6|165.55
2002001|"importoimporto #1"|18|9|165.36
9009002|"maximaxi #2"|17|19|165.28
2004002|"edu packimporto #2"|19|42|165.07
6005003|"scholarcorp #3"|18|50|165.06
6006003|"corpcorp #3"|17|0|164.97
6012005|"importobrand #5"|19|55|164.97
9009003|"maximaxi #3"|19|26|164.72
7006005|"corpbrand #5"|7|15|164.58
1003002|"exportiamalg #2"|8|20|164.45
5002001|"importoscholar #1"|8|26|164.22
7005007|"scholarbrand #7"|9|37|164.00
9013011|"exportiunivamalg #11"|6|40|164.00
5002001|"importoscholar #1"|9|29|163.95
9010009|"univunivamalg #9"|9|31|163.89
5004001|"edu packscholar #1"|17|48|163.54
8005009|"scholarnameless #9"|19|50|163.21
6013007|"exportibrand #7"|18|10|163.20
8004005|"edu packnameless #5"|9|20|163.20
5003001|"exportischolar #1"|6|0|163.08
2003001|"exportiimporto #1"|17|35|162.90
3001001|"amalgexporti #1"|19|2|162.80
6009003|"maxicorp #3"|9|24|162.68
1004002|"edu packamalg #2"|18|52|162.60
6007003|"brandcorp #3"|18|18|162.01
1002001|"importoamalg #1"|18|36|161.82
6008005|"namelesscorp #5"|18|28|161.40
9011008|"amalgunivamalg #8"|19|36|161.20
1003001|"exportiamalg #1"|17|19|161.19
1001002|"amalgamalg #2"|17|13|161.13
10010006|"univamalgamalg #6"|17|5|160.82
9010009|"univunivamalg #9"|17|9|160.65
9008005|"namelessmaxi #5"|17|5|160.58
3002001|"importoexporti #1"|8|32|160.40
8015006|"scholarmaxi #6"|18|26|160.20
7004001|"edu packbrand #1"|17|21|160.08
8005010|"scholarnameless #10"|9|17|160.00
8004003|"edu packnameless #3"|19|32|159.90
8009003|"maxinameless #3"|18|45|159.84
6005001|"scholarcorp #1"|18|23|159.60
2003002|"exportiimporto #2"|8|59|159.39
9014008|"edu packunivamalg #8"|17|59|159.30
5001001|"amalgscholar #1"|17|43|159.25
1001002|"amalgamalg #2"|17|38|159.20
6003007|"exporticorp #7"|17|57|159.20
6011003|"amalgbrand #3"|9|48|158.90
8006009|"corpnameless #9"|18|36|158.88
4003001|"exportiedu pack #1"|17|59|158.48
3001002|"amalgexporti #2"|9|0|158.42
5001002|"amalgscholar #2"|9|11|158.08
9006002|"corpmaxi #2"|7|25|158.02
7008009|"namelessbrand #9"|19|24|157.74
3001002|"amalgexporti #2"|9|21|157.45
2003001|"exportiimporto #1"|18|22|157.00
5001002|"amalgscholar #2"|9|56|156.96
10013013|"exportiamalgamalg #13"|8|15|156.96
5003001|"exportischolar #1"|19|35|156.95
2002002|"importoimporto #2"|8|25|156.65
9008008|"namelessmaxi #8"|19|2|156.06
5002001|"importoscholar #1"|8|25|155.75
10009009|"maxiunivamalg #9"|17|4|155.50
10015005|"scholaramalgamalg #5"|18|22|155.15
7009003|"maxibrand #3"|9|3|155.04
10010013|"univamalgamalg #13"|19|51|154.88
1004002|"edu packamalg #2"|9|14|154.56
8001003|"amalgnameless #3"|6|35|154.36
8003003|"exportinameless #3"|17|28|154.14
4003002|"exportiedu pack #2"|9|48|154.08
3003001|"exportiexporti #1"|18|41|154.00
6006003|"corpcorp #3"|19|21|154.00
9011009|"amalgunivamalg #9"|18|26|153.67
8012001|"importomaxi #1"|19|38|153.60
1003001|"exportiamalg #1"|19|55|153.36
10010017|"univamalgamalg #17"|18|8|153.30
10009015|"maxiunivamalg #15"|19|27|153.09
9015011|"scholarunivamalg #11"|17|36|153.00
9009003|"maximaxi #3"|18|10|152.88
6008007|"namelesscorp #7"|19|47|152.64
3001001|"amalgexporti #1"|19|35|152.28
7014001|"edu packnameless #1"|18|31|152.25
2002002|"importoimporto #2"|17|36|152.16
3003001|"exportiexporti #1"|18|53|151.68
4003001|"exportiedu pack #1"|17|9|151.50
8008007|"namelessnameless #7"|17|54|151.50
7005010|"scholarbrand #10"|17|40|151.35
4001002|"amalgedu pack #2"|18|37|151.30
9002011|"importomaxi #11"|8|33|151.05
1003002|"exportiamalg #2"|9|11|150.89
10003016|"exportiunivamalg #16"|9|6|150.60
3002002|"importoexporti #2"|19|44|150.45
6014001|"edu packbrand #1"|17|4|150.42
9013011|"exportiunivamalg #11"|18|40|150.40
3002001|"importoexporti #1"|8|30|150.24
6013007|"exportibrand #7"|17|26|150.22
9013011|"exportiunivamalg #11"|17|25|150.02
10010013|"univamalgamalg #13"|18|37|149.85
10016003|"corpamalgamalg #3"|17|33|149.85
3003002|"exportiexporti #2"|19|14|149.60
1003002|"exportiamalg #2"|9|16|148.96
1001002|"amalgamalg #2"|17|33|148.40
1003002|"exportiamalg #2"|19|32|148.24
6003005|"exporticorp #5"|9|53|147.61
6015004|"scholarbrand #4"|8|12|147.20
3004001|"edu packexporti #1"|7|30|147.00
7011001|"amalgnameless #1"|17|35|146.88
9004008|"edu packmaxi #8"|8|57|146.72
4002001|"importoedu pack #1"|6|9|146.56
5004002|"edu packscholar #2"|18|37|146.38
7002003|"importobrand #3"|9|54|146.30
5002001|"importoscholar #1"|19|12|146.20
3004001|"edu packexporti #1"|8|10|145.52
10009015|"maxiunivamalg #15"|19|30|145.25
8010002|"univmaxi #2"|18|52|144.76
8009010|"maxinameless #10"|7|44|144.60
4002002|"importoedu pack #2"|19|16|144.45
7009001|"maxibrand #1"|9|1|144.41
8013009|"exportimaxi #9"|19|47|144.12
10014007|"edu packamalgamalg #7"|19|30|143.50
8001004|"amalgnameless #4"|17|0|143.46
6011003|"amalgbrand #3"|9|1|143.37
3001002|"amalgexporti #2"|17|13|142.78
7015003|"scholarnameless #3"|9|56|142.00
2003001|"exportiimporto #1"|9|17|141.87
9001005|"amalgmaxi #5"|19|11|141.78
4001001|"amalgedu pack #1"|9|10|141.36
9008005|"namelessmaxi #5"|9|49|141.12
10012011|"importoamalgamalg #11"|17|22|141.12
1003002|"exportiamalg #2"|9|38|141.00
6008002|"namelesscorp #2"|6|17|140.67
7004008|"edu packbrand #8"|18|25|140.63
4004001|"edu packedu pack #1"|17|7|140.60
1001002|"amalgamalg #2"|19|10|140.43
6016008|"corpbrand #8"|18|13|140.42
10009015|"maxiunivamalg #15"|18|59|140.40
6012007|"importobrand #7"|17|11|140.22
4001001|"amalgedu pack #1"|9|19|139.80
1002002|"importoamalg #2"|6|56|139.44
1003002|"exportiamalg #2"|17|49|139.40
7013009|"exportinameless #9"|19|47|139.32
3004001|"edu packexporti #1"|9|46|139.16
9015005|"scholarunivamalg #5"|17|44|139.10
10016016|"corpamalgamalg #16"|19|51|138.72
2004002|"edu packimporto #2"|9|50|138.60
4003001|"exportiedu pack #1"|9|32|138.58
4001002|"amalgedu pack #2"|19|38|138.33
7012009|"importonameless #9"|19|22|138.21
10012002|"importoamalgamalg #2"|9|25|138.06
1004001|"edu packamalg #1"|7|31|137.28
2003002|"exportiimporto #2"|17|49|136.96
6016005|"corpbrand #5"|17|35|136.86
4001001|"amalgedu pack #1"|9|11|136.85
2001001|"amalgimporto #1"|18|37|136.80
1002001|"importoamalg #1"|17|5|136.76
3003002|"exportiexporti #2"|17|59|136.71
2003001|"exportiimporto #1"|9|9|136.62
3002002|"importoexporti #2"|18|19|136.40
8011007|"amalgmaxi #7"|19|40|136.24
5001001|"amalgscholar #1"|8|11|136.08
5002001|"importoscholar #1"|19|28|135.98
1003001|"exportiamalg #1"|6|11|135.96
10014016|"edu packamalgamalg #16"|8|54|135.96
3002001|"importoexporti #1"|18|21|135.60
9009002|"maximaxi #2"|19|4|135.60
6002005|"importocorp #5"|19|13|135.40
10001017|"amalgunivamalg #17"|17|10|135.32
7010001|"univnameless #1"|6|42|135.30
1003002|"exportiamalg #2"|19|28|135.00
10006009|"corpunivamalg #9"|17|53|134.96
1002001|"importoamalg #1"|7|13|134.76
9010009|"univunivamalg #9"|19|19|134.76
9003008|"exportimaxi #8"|18|7|134.46
4002001|"importoedu pack #1"|9|24|134.40
7009001|"maxibrand #1"|6|52|134.12
8010009|"univmaxi #9"|17|45|134.00
4002001|"importoedu pack #1"|9|35|133.92
7016005|"corpnameless #5"|19|55|133.65
6003007|"exporticorp #7"|18|59|133.64
9011009|"amalgunivamalg #9"|7|39|133.50
3002002|"importoexporti #2"|8|9|133.44
3001001|"amalgexporti #1"|17|20|133.20
7003003|"exportibrand #3"|9|39|133.00
6016001|"corpbrand #1"|18|40|132.98
3001002|"amalgexporti #2"|17|0|132.75
7006009|"corpbrand #9"|19|50|132.52
3004001|"edu packexporti #1"|18|34|131.56
7003005|"exportibrand #5"|19|18|131.22
4004002|"edu packedu pack #2"|9|26|131.04
2003001|"exportiimporto #1"|8|39|130.98
9006011|"corpmaxi #11"|6|43|130.96
6014002|"edu packbrand #2"|9|33|130.95
9003011|"exportimaxi #11"|19|5|130.90
9008002|"namelessmaxi #2"|19|34|130.64
5003001|"exportischolar #1"|17|55|130.30
7009005|"maxibrand #5"|17|7|130.20
5002001|"importoscholar #1"|17|57|130.10
9007005|"brandmaxi #5"|8|13|130.05
10012004|"importoamalgamalg #4"|19|34|129.86
8008003|"namelessnameless #3"|17|27|129.85
8005010|"scholarnameless #10"|8|40|129.72
10016013|"corpamalgamalg #13"|19|35|129.60
7004009|"edu packbrand #9"|18|39|129.56
NULL|NULL|9|26|129.36
1002001|"importoamalg #1"|17|39|129.15
1003002|"exportiamalg #2"|18|23|129.09
8013007|"exportimaxi #7"|17|34|128.97
5003002|"exportischolar #2"|18|22|128.96
7004009|"edu packbrand #9"|9|28|128.96
6007003|"brandcorp #3"|19|25|128.74
3004002|"edu packexporti #2"|9|40|128.70
4001002|"amalgedu pack #2"|8|18|128.70
5003001|"exportischolar #1"|17|16|128.39
4001002|"amalgedu pack #2"|19|2|128.13
10015010|"scholaramalgamalg #10"|17|7|128.10
10013013|"exportiamalgamalg #13"|9|50|128.04
10006017|"corpunivamalg #17"|19|31|127.97
10014010|"edu packamalgamalg #10"|19|44|127.80
6009004|"maxicorp #4"|17|35|127.72
7005010|"scholarbrand #10"|19|1|127.44
9014008|"edu packunivamalg #8"|18|49|127.40
1001002|"amalgamalg #2"|7|4|127.08
5001002|"amalgscholar #2"|17|28|126.91
10012006|"importoamalgamalg #6"|9|30|126.65
6006003|"corpcorp #3"|8|6|126.63
5004001|"edu packscholar #1"|17|46|126.48
7006003|"corpbrand #3"|17|28|126.40
6001007|"amalgcorp #7"|19|59|126.28
10003011|"exportiunivamalg #11"|8|41|126.28
3002001|"importoexporti #1"|19|45|126.17
1003001|"exportiamalg #1"|19|45|126.12
6012004|"importobrand #4"|17|8|125.91
4003001|"exportiedu pack #1"|9|20|125.36
3001001|"amalgexporti #1"|17|56|124.80
10001004|"amalgunivamalg #4"|19|26|124.74
9009003|"maximaxi #3"|18|9|124.47
8012004|"importomaxi #4"|17|16|124.46
3002002|"importoexporti #2"|18|53|124.43
6011003|"amalgbrand #3"|19|53|124.43
4004002|"edu packedu pack #2"|18|54|124.32
5002001|"importoscholar #1"|8|59|124.20
2002001|"importoimporto #1"|17|23|124.16
1002001|"importoamalg #1"|17|32|124.12
4001001|"amalgedu pack #1"|6|21|124.00
8011007|"amalgmaxi #7"|9|46|123.90
10008009|"namelessunivamalg #9"|19|14|123.84
8012001|"importomaxi #1"|19|51|123.76
7010004|"univnameless #4"|9|41|123.75
10009006|"maxiunivamalg #6"|7|28|123.31
7002009|"importobrand #9"|19|49|123.20
2004002|"edu packimporto #2"|6|45|123.08
3004001|"edu packexporti #1"|19|38|122.85
5003001|"exportischolar #1"|18|19|122.82
10012017|"importoamalgamalg #17"|8|25|122.74
10014001|"edu packamalgamalg #1"|17|57|122.46
6006003|"corpcorp #3"|19|14|122.40
7008007|"namelessbrand #7"|9|37|122.24
9007005|"brandmaxi #5"|17|31|121.65
6016003|"corpbrand #3"|7|31|121.50
9007003|"brandmaxi #3"|18|34|121.41
8004009|"edu packnameless #9"|19|1|121.33
7001005|"amalgbrand #5"|9|41|121.10
8012006|"importomaxi #6"|9|35|120.46
2001002|"amalgimporto #2"|17|39|120.24
7012005|"importonameless #5"|9|34|119.79
3002002|"importoexporti #2"|17|29|119.76
5001001|"amalgscholar #1"|8|28|119.40
7001009|"amalgbrand #9"|18|22|119.31
10003011|"exportiunivamalg #11"|18|19|119.28
1002001|"importoamalg #1"|9|40|119.21
2001001|"amalgimporto #1"|18|9|119.19
1003001|"exportiamalg #1"|19|36|118.90
2004001|"edu packimporto #1"|17|25|118.88
5002002|"importoscholar #2"|9|6|118.86
10009006|"maxiunivamalg #6"|17|54|118.80
7004004|"edu packbrand #4"|18|46|118.56
8007005|"brandnameless #5"|17|55|118.08
2004001|"edu packimporto #1"|6|1|117.78
9013011|"exportiunivamalg #11"|19|13|117.60
1004002|"edu packamalg #2"|8|27|117.50
8004001|"edu packnameless #1"|18|44|117.45
7016005|"corpnameless #5"|19|36|117.42
2001001|"amalgimporto #1"|7|15|117.39
7001008|"amalgbrand #8"|19|10|117.30
10007002|"brandunivamalg #2"|7|27|117.30
7006008|"corpbrand #8"|17|6|117.25
6010002|"univbrand #2"|7|17|117.18
7008005|"namelessbrand #5"|17|58|117.18
7009005|"maxibrand #5"|9|49|117.15
1004002|"edu packamalg #2"|7|42|116.96
5001001|"amalgscholar #1"|17|39|116.94
4004001|"edu packedu pack #1"|9|37|116.48
1003002|"exportiamalg #2"|9|23|116.40
8015003|"scholarmaxi #3"|18|29|116.32
8008009|"namelessnameless #9"|8|37|116.28
10011017|"amalgamalgamalg #17"|9|16|116.09
10009013|"maxiunivamalg #13"|9|15|116.04
8005003|"scholarnameless #3"|19|12|115.98
3002001|"importoexporti #1"|6|46|115.92
4003001|"exportiedu pack #1"|8|55|115.92
9015005|"scholarunivamalg #5"|17|14|115.68
9015003|"scholarunivamalg #3"|17|33|115.56
9003011|"exportimaxi #11"|9|40|115.29
1001001|"amalgamalg #1"|6|30|115.26
10011017|"amalgamalgamalg #17"|6|58|115.20
6011005|"amalgbrand #5"|19|28|115.14
7003005|"exportibrand #5"|8|22|115.08
1004001|"edu packamalg #1"|19|5|114.80
3002001|"importoexporti #1"|19|31|114.73
1003001|"exportiamalg #1"|18|45|114.66
6016003|"corpbrand #3"|19|47|114.30
10006013|"corpunivamalg #13"|18|44|114.30
6001001|"amalgcorp #1"|18|35|114.24
7014009|"edu packnameless #9"|18|9|114.00
9014011|"edu packunivamalg #11"|17|55|113.90
10006008|"corpunivamalg #8"|9|13|113.46
10011014|"amalgamalgamalg #14"|18|23|113.40
6016005|"corpbrand #5"|17|29|113.30
6008005|"namelesscorp #5"|17|6|113.28
7009001|"maxibrand #1"|8|42|113.22
6015005|"scholarbrand #5"|17|31|112.66
5004002|"edu packscholar #2"|8|46|112.45
6012007|"importobrand #7"|8|30|112.23
10009017|"maxiunivamalg #17"|19|35|112.23
3001002|"amalgexporti #2"|9|7|112.22
6016008|"corpbrand #8"|17|41|112.05
9004008|"edu packmaxi #8"|19|47|111.96
4001001|"amalgedu pack #1"|17|40|111.79
7004009|"edu packbrand #9"|7|5|111.60
2003002|"exportiimporto #2"|17|36|111.56
1001001|"amalgamalg #1"|17|55|111.20
6006007|"corpcorp #7"|6|42|111.18
5003001|"exportischolar #1"|19|34|111.12
9006011|"corpmaxi #11"|17|41|111.12
9016003|"corpunivamalg #3"|18|14|110.97
7001007|"amalgbrand #7"|17|37|110.96
1002001|"importoamalg #1"|17|59|110.88
4003001|"exportiedu pack #1"|18|22|110.88
8015003|"scholarmaxi #3"|9|26|110.70
2003002|"exportiimporto #2"|7|18|110.68
7013007|"exportinameless #7"|18|57|110.60
8005009|"scholarnameless #9"|9|49|110.60
7010001|"univnameless #1"|18|8|110.40
6006007|"corpcorp #7"|18|42|110.30
5003001|"exportischolar #1"|17|3|110.24
8009009|"maxinameless #9"|17|17|110.13
1004001|"edu packamalg #1"|8|41|109.83
7002008|"importobrand #8"|17|56|109.80
5002001|"importoscholar #1"|17|49|109.76
5004002|"edu packscholar #2"|9|11|109.44
4002002|"importoedu pack #2"|18|42|109.20
6006003|"corpcorp #3"|8|38|109.20
5003001|"exportischolar #1"|17|47|108.78
4003001|"exportiedu pack #1"|9|46|108.46
3004002|"edu packexporti #2"|17|59|108.40
1004001|"edu packamalg #1"|9|1|108.24
2001002|"amalgimporto #2"|8|25|108.00
3004001|"edu packexporti #1"|8|30|107.88
3002001|"importoexporti #1"|6|41|107.73
1002002|"importoamalg #2"|7|26|107.64
2001001|"amalgimporto #1"|19|49|107.52
9004008|"edu packmaxi #8"|9|48|107.38
7014002|"edu packnameless #2"|19|57|107.26
6012001|"importobrand #1"|9|4|107.10
8011009|"amalgmaxi #9"|6|49|106.83
2004002|"edu packimporto #2"|19|51|105.93
1004002|"edu packamalg #2"|17|26|105.77
8013009|"exportimaxi #9"|19|3|105.70
7009005|"maxibrand #5"|17|13|105.64
3002002|"importoexporti #2"|7|35|105.60
4002002|"importoedu pack #2"|17|52|105.56
7013007|"exportinameless #7"|17|39|105.37
7006009|"corpbrand #9"|6|30|105.30
7012009|"importonameless #9"|9|24|105.16
4003002|"exportiedu pack #2"|19|54|105.00
9009009|"maximaxi #9"|9|57|105.00
6010005|"univbrand #5"|17|46|104.84
1003001|"exportiamalg #1"|9|10|104.76
4004002|"edu packedu pack #2"|17|10|104.76
2001001|"amalgimporto #1"|18|3|104.73
10001017|"amalgunivamalg #17"|6|41|104.72
1001002|"amalgamalg #2"|17|35|104.58
10014007|"edu packamalgamalg #7"|19|24|104.58
2003001|"exportiimporto #1"|9|23|104.52
8010008|"univmaxi #8"|18|50|104.21
1002001|"importoamalg #1"|8|44|104.16
5002002|"importoscholar #2"|17|42|104.06
7008007|"namelessbrand #7"|19|25|103.86
4001001|"amalgedu pack #1"|19|37|103.80
